,region_group,income_group,country,survey,year,level,grade,category,Sex,Location,Wealth,Region,Ethnicity,Religion,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,comp_prim_v2_m,comp_prim_v2_no,comp_prim_1524_m,comp_prim_1524_no,trans_prim_m,trans_prim_no,comp_lowsec_v2_m,comp_lowsec_v2_no,comp_lowsec_1524_m,comp_lowsec_1524_no,trans_lowsec_m,trans_lowsec_no,comp_upsec_v2_m,comp_upsec_v2_no,comp_upsec_2029_m,comp_upsec_2029_no,comp_higher_2529_2yrs_m,comp_higher_2529_2yrs_no,comp_higher_2529_4yrs_m,comp_higher_2529_4yrs_no,comp_higher_3034_4yrs_m,comp_higher_3034_4yrs_no,enrol_higher_1822_m,enrol_higher_1822_no,edu_out_pry_m,edu_out_pry_no,edu_out_lowsec_m,edu_out_lowsec_no,edu_out_upsec_m,edu_out_upsec_no,overage2plus_m,overage2plus_no,edu2_20_m,edu2_20_no,edu4_20_m,edu4_20_no,eduyears_20_m,eduyears_20_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_no,iso_code
25447,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Male,Urban,Quintile 1,,,,,21.0,,18.0,0.21505409479141235,108.0,0.3815394937992096,63.0,0.5951142311096191,128.0,0.9441990256309509,42.0,0.5546392202377319,36.0,0.40478816628456116,128.0,,18.0,,25.0,0.2631102204322815,79.0,0.04180292412638664,30.0,0.017138982191681862,30.0,,18.0,0.027142953127622604,60.0,0.11767908185720444,131.0,0.11621876060962677,74.0,0.371320515871048,70.0,0.6437346339225769,166.0,0.22517122328281403,49.0,0.24962244927883148,49.0,7.384042263031006,49.0,0.8425363302230835,73.0,,,,,,,,,,,,,,,,,,,,,GHA
25449,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 5,Western,,,,11.0,,4.0,0.07939133793115616,31.0,,20.0,0.9383273720741272,45.0,,22.0,,11.0,0.7408580183982849,45.0,,18.0,,9.0,0.6922692060470581,56.0,0.3811759054660797,33.0,0.3620050549507141,33.0,0.2579523026943207,42.0,,20.0,0.0,38.0,,21.0,,20.0,0.32740750908851624,42.0,,24.0,,24.0,,24.0,0.9741204977035522,70.0,,,,,,,,,,,,,,,,,,,,,GHA
25451,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Male,Rural,Quintile 4,,,,0.9388867020606995,36.0,,13.0,0.05511307343840599,52.0,,21.0,0.9957505464553833,77.0,0.929663360118866,31.0,,20.0,0.8395369648933411,77.0,,23.0,,27.0,0.5600485801696777,96.0,0.3365727365016937,50.0,0.28647324442863464,50.0,0.3605431020259857,45.0,0.032686177641153336,40.0,0.008912872523069382,65.0,0.13240709900856018,30.0,,26.0,0.19163334369659424,76.0,0.0,46.0,0.0072255502454936504,46.0,11.221403121948242,46.0,0.9897266030311584,119.0,,,,,,,,,,,,,,,,,,,,,GHA
25452,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Religion and Sex,Male,,,,,Methodist,,0.0,,0.0,,0.0,,23.0,0.9186591506004333,79.0,,28.0,,23.0,0.6170702576637268,79.0,,24.0,,22.0,0.6744319200515747,61.0,,28.0,,28.0,,23.0,0.0,42.0,,0.0,,0.0,0.43660202622413635,38.0,,3.0,0.0,33.0,0.013388792052865028,33.0,11.557238578796387,33.0,0.9552075862884521,210.0,,,,,,,,,,,,,,,,,,,,,GHA
25454,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Male,Urban,Quintile 3,,,,0.9821001887321472,72.0,0.8464025855064392,33.0,0.1235857754945755,267.0,0.6346220970153809,112.0,0.8142702579498291,286.0,0.9592747092247009,108.0,0.4196818172931671,91.0,0.5006915926933289,285.0,0.6587746143341064,64.0,0.4016030430793762,83.0,0.3360373079776764,237.0,0.05140203610062599,106.0,0.03853742778301239,106.0,0.04257504269480705,75.0,0.007192893419414759,155.0,0.19425491988658905,321.0,0.26540589332580566,154.0,0.4522193968296051,137.0,0.4543432295322418,316.0,0.01419626735150814,131.0,0.016752168536186218,131.0,9.52774429321289,131.0,0.8536234498023987,203.0,,,,,,,,,,,,,,,,,,,,,GHA
25457,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Ethnicity and Sex,Male,,,,Ga/Dangme,,,0.0,,0.0,,0.0,,12.0,0.8049032688140869,51.0,,22.0,,18.0,0.527018129825592,51.0,,10.0,,12.0,0.46043476462364197,45.0,,24.0,,24.0,,27.0,,25.0,,0.0,,0.0,,28.0,,1.0,,21.0,,21.0,,21.0,0.9387592077255249,159.0,,,,,,,,,,,,,,,,,,,,,GHA
25459,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 5,Eastern,,,,7.0,,4.0,,24.0,,10.0,1.0,38.0,,11.0,,9.0,0.8927385210990906,38.0,,16.0,,10.0,0.7491067051887512,52.0,,28.0,,28.0,,16.0,,20.0,,25.0,,17.0,,10.0,,22.0,,24.0,,24.0,,24.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,GHA
25461,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 4,Greater Accra,,,,28.0,,7.0,0.08644110709428787,53.0,0.7755197286605835,35.0,0.8834170699119568,96.0,0.861506998538971,36.0,,26.0,0.6079840064048767,96.0,,22.0,0.3225092589855194,32.0,0.3666239082813263,93.0,0.07025714218616486,39.0,0.07025714218616486,39.0,0.08852623403072357,43.0,0.0,51.0,0.15678717195987701,64.0,0.3139854073524475,49.0,0.5579845905303955,35.0,0.25160956382751465,62.0,0.0,54.0,0.0,54.0,9.744917869567871,54.0,0.9507037401199341,70.0,,,,,,,,,,,,,,,,,,,,,GHA
25468,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Northern,,,0.9033366441726685,62.0,0.8095242977142334,39.0,0.34246471524238586,303.0,0.3508846163749695,123.0,0.5516629219055176,272.0,0.9583850502967834,69.0,0.22456403076648712,88.0,0.25340795516967773,269.0,0.6442815661430359,37.0,0.13765642046928406,57.0,0.17459987103939056,195.0,0.050703175365924835,84.0,0.011375217698514462,84.0,0.026888243854045868,69.0,0.011142824776470661,152.0,0.24434137344360352,372.0,0.23694397509098053,173.0,0.3473053276538849,133.0,0.5768128633499146,382.0,0.3727087676525116,115.0,0.39219212532043457,115.0,5.68558406829834,115.0,0.655008852481842,97.0,,,,,,,,,,,,,,,,,,,,,GHA
25480,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 3,Upper West,,,,5.0,,2.0,,28.0,,10.0,0.9499664902687073,42.0,,11.0,,9.0,0.63565593957901,42.0,,11.0,,15.0,0.6907373666763306,41.0,,16.0,,16.0,,7.0,,23.0,,29.0,,13.0,,15.0,,23.0,,26.0,,26.0,,26.0,0.9500305652618408,31.0,,,,,,,,,,,,,,,,,,,,,GHA
25483,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 4,Eastern,,,,10.0,,15.0,0.06808194518089294,42.0,,27.0,0.9466069340705872,58.0,,24.0,,13.0,0.6949012279510498,58.0,,19.0,,15.0,0.6395798921585083,54.0,,24.0,,24.0,,16.0,,28.0,0.1012263149023056,56.0,,25.0,,26.0,0.33671021461486816,59.0,0.0,31.0,0.0,31.0,11.126239776611328,31.0,0.9448142051696777,61.0,,,,,,,,,,,,,,,,,,,,,GHA
25484,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Country Total Sex,Male,,,,,,0.9801012873649597,732.0,0.8963127136230469,379.0,0.1634080708026886,2938.0,0.6309134364128113,1286.0,0.8181382417678833,3168.0,0.893537700176239,1146.0,0.5267866849899292,1019.0,0.5366272330284119,3151.0,0.7136651873588562,679.0,0.42483487725257874,774.0,0.42568516731262207,2579.0,0.2067367136478424,1196.0,0.1551562398672104,1196.0,0.15932674705982208,1064.0,0.03535301238298416,1648.0,0.17115817964076996,3569.0,0.19974751770496368,1729.0,0.4243413805961609,1521.0,0.47070765495300293,3624.0,0.06306486576795578,1403.0,0.08573459833860397,1403.0,9.463654518127441,1403.0,0.9117442965507507,2413.0,,,,,,,,,,,,,,,,,,,,,GHA
25486,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Ashanti,,,,3.0,,2.0,0.13197718560695648,30.0,,12.0,,21.0,,16.0,,9.0,,21.0,,5.0,,2.0,,7.0,,3.0,,3.0,,6.0,,10.0,0.40903982520103455,36.0,,14.0,,17.0,,23.0,,4.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,GHA
25490,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 3,Greater Accra,,,,15.0,,6.0,0.41463905572891235,32.0,,6.0,0.7220057249069214,39.0,,12.0,,14.0,0.5482391119003296,39.0,,7.0,,16.0,0.3075545132160187,41.0,,19.0,,19.0,,12.0,,21.0,0.22304120659828186,44.0,,10.0,,18.0,,29.0,,22.0,,22.0,,22.0,0.7420328259468079,33.0,,,,,,,,,,,,,,,,,,,,,GHA
25493,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Upper East,,,0.9652596116065979,36.0,0.86433345079422,38.0,0.09769124537706375,229.0,0.4550858438014984,129.0,0.6661711931228638,284.0,0.6786739826202393,100.0,0.2924884259700775,89.0,0.25421589612960815,284.0,,28.0,0.1763591170310974,61.0,0.1791052371263504,190.0,0.07118642330169678,81.0,0.027049599215388298,81.0,0.10206438601016998,72.0,0.011114959605038166,122.0,0.22288796305656433,272.0,0.20714417099952698,146.0,0.38881540298461914,153.0,0.6406946778297424,348.0,0.1218392476439476,109.0,0.21143163740634918,109.0,6.978383541107178,109.0,0.5861867666244507,153.0,,,,,,,,,,,,,,,,,,,,,GHA
25494,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Upper West,,,,10.0,,6.0,0.15205705165863037,50.0,,16.0,0.6830711364746094,45.0,,10.0,,14.0,0.2511740028858185,45.0,,6.0,,7.0,0.17799080908298492,36.0,,14.0,,14.0,,19.0,,25.0,0.08034880459308624,62.0,0.12620903551578522,30.0,,19.0,0.6130295991897583,69.0,,22.0,,22.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,GHA
25499,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Male,Urban,Quintile 4,,,,0.9932334423065186,103.0,0.8810276985168457,54.0,0.07839034497737885,312.0,0.7863892316818237,137.0,0.9229342341423035,469.0,0.9166662096977234,177.0,0.7022063732147217,153.0,0.6937381029129028,468.0,0.686862587928772,139.0,0.4142984449863434,149.0,0.4507902264595032,457.0,0.15136606991291046,208.0,0.10452360659837723,208.0,0.0984533503651619,174.0,0.03974612429738045,265.0,0.14422528445720673,387.0,0.20686949789524078,207.0,0.48581913113594055,176.0,0.30824780464172363,369.0,0.009203419089317322,252.0,0.013628940097987652,252.0,10.208771705627441,252.0,0.9484890103340149,420.0,,,,,,,,,,,,,,,,,,,,,GHA
25502,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 5,Central,,,,4.0,,3.0,0.0661451444029808,36.0,,8.0,1.0,42.0,,12.0,,15.0,0.8710357546806335,42.0,,19.0,,15.0,0.7583857774734497,53.0,,29.0,,29.0,,19.0,,27.0,0.5184062719345093,42.0,,23.0,,11.0,,21.0,,23.0,,23.0,,23.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,GHA
25509,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Ethnicity and Sex,Male,,,,Akan,,,0.0,,0.0,,0.0,0.7928628921508789,100.0,0.9312951564788818,408.0,0.9320866465568542,165.0,0.6562688946723938,131.0,0.6584250926971436,404.0,0.8066777586936951,116.0,0.6306449770927429,93.0,0.5330343246459961,347.0,0.2558392286300659,172.0,0.19267480075359344,172.0,0.25173473358154297,145.0,0.022290999069809914,201.0,,0.0,,0.0,0.4624565839767456,204.0,,16.0,0.0,176.0,0.004536093678325415,176.0,11.130928039550781,176.0,0.9545706510543823,1052.0,,,,,,,,,,,,,,,,,,,,,GHA
25510,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex,Male,,,Greater Accra,,,1.0,85.0,,27.0,0.12255901098251343,237.0,0.7850902676582336,102.0,0.852282702922821,286.0,0.9404687881469727,100.0,0.6149039268493652,78.0,0.6438342928886414,285.0,0.7659304141998291,69.0,0.470390260219574,94.0,0.5305020809173584,306.0,0.22388917207717896,152.0,0.16942796111106873,152.0,0.23412419855594635,137.0,0.06559304147958755,148.0,0.14862701296806335,297.0,0.22203731536865234,137.0,0.5108387470245361,115.0,0.2936302721500397,271.0,0.021909326314926147,155.0,0.034618861973285675,155.0,10.114276885986328,155.0,0.952375054359436,294.0,,,,,,,,,,,,,,,,,,,,,GHA
25519,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex,Male,,,Western,,,1.0,77.0,0.8969747424125671,37.0,0.14464625716209412,258.0,0.6833354234695435,109.0,0.8453480005264282,290.0,0.8926941752433777,123.0,0.6057696342468262,98.0,0.5751094222068787,289.0,0.7255885004997253,74.0,0.5193224549293518,71.0,0.4650637209415436,256.0,0.15487991273403168,132.0,0.14332778751850128,132.0,0.11450175940990448,122.0,0.01815597526729107,161.0,0.0453275628387928,316.0,0.10235319286584854,132.0,0.3506399989128113,135.0,0.4589208960533142,325.0,0.05773341283202171,126.0,0.07865098863840103,126.0,9.93087100982666,126.0,0.9055979251861572,293.0,,,,,,,,,,,,,,,,,,,,,GHA
25521,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Upper East,,,,3.0,,3.0,,22.0,,13.0,0.35838961601257324,33.0,,6.0,,6.0,0.13966460525989532,33.0,,4.0,,12.0,,29.0,,12.0,,12.0,,9.0,,16.0,,27.0,,15.0,,14.0,0.6527486443519592,33.0,,17.0,,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,GHA
25523,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Brong-Ahafo,,,,25.0,,16.0,0.18668511509895325,90.0,0.5922636389732361,47.0,0.925384521484375,99.0,0.8878449201583862,43.0,0.6977472305297852,41.0,0.6055794358253479,97.0,,28.0,,19.0,0.27864494919776917,66.0,0.0,31.0,0.0,31.0,0.030485911294817924,33.0,0.0,60.0,0.22074338793754578,114.0,0.2483459860086441,70.0,0.4085842967033386,52.0,0.6806170344352722,108.0,0.0,37.0,0.0,37.0,9.849709510803223,37.0,0.8704708218574524,63.0,,,,,,,,,,,,,,,,,,,,,GHA
25524,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 5,Greater Accra,,,1.0,37.0,,13.0,0.0315777026116848,122.0,0.9006370902061462,48.0,0.9255887269973755,125.0,1.0,50.0,0.7131727337837219,32.0,0.7676719427108765,125.0,0.8180705904960632,38.0,0.6569811701774597,42.0,0.7377033829689026,153.0,0.3569844961166382,86.0,0.25952038168907166,86.0,0.378607839345932,74.0,0.16732744872570038,58.0,0.11342064291238785,150.0,0.14543934166431427,66.0,0.5027591586112976,51.0,0.17250901460647583,138.0,0.019372526556253433,68.0,0.03691829368472099,68.0,11.480344772338867,68.0,0.9892711043357849,183.0,,,,,,,,,,,,,,,,,,,,,GHA
25525,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Sex and Country Wealth Index Quintiles,Male,,Quintile 1,,,,0.9391984343528748,177.0,0.8608407378196716,124.0,0.2748740017414093,1054.0,0.39757975935935974,466.0,0.6185483932495117,998.0,0.8311222195625305,305.0,0.2932913303375244,334.0,0.2698022723197937,994.0,0.6279104948043823,110.0,0.1675591766834259,198.0,0.16527819633483887,619.0,0.04974848031997681,254.0,0.01643187925219536,254.0,0.03393282741308212,242.0,0.005822076927870512,504.0,0.20419436693191528,1256.0,0.2224716991186142,591.0,0.39204367995262146,556.0,0.649641215801239,1392.0,0.21548445522785187,369.0,0.2653135061264038,369.0,6.623446941375732,369.0,0.7306035757064819,484.0,,,,,,,,,,,,,,,,,,,,,GHA
25527,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Male,Rural,Quintile 2,,,,0.9927210211753845,123.0,0.9294322729110718,63.0,0.21264106035232544,524.0,0.5771793723106384,230.0,0.7499446868896484,492.0,0.8393595814704895,195.0,0.3841666877269745,168.0,0.3810102641582489,488.0,0.5598066449165344,86.0,0.3122842311859131,91.0,0.1685316562652588,315.0,0.025295570492744446,132.0,0.00559084489941597,132.0,0.01376747153699398,145.0,0.0037270216271281242,255.0,0.21686263382434845,627.0,0.2633555233478546,310.0,0.4170166254043579,268.0,0.632369339466095,598.0,0.09426791220903397,187.0,0.1611965149641037,187.0,7.873542785644531,187.0,0.8570411205291748,310.0,,,,,,,,,,,,,,,,,,,,,GHA
25529,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Male,Urban,Quintile 5,,,,1.0,115.0,0.8726143836975098,39.0,0.038274846971035004,324.0,0.8780529499053955,126.0,0.9565197825431824,392.0,0.988303005695343,153.0,0.8336321711540222,110.0,0.83085697889328,392.0,0.8612518906593323,151.0,0.6780812740325928,122.0,0.7261252999305725,490.0,0.4149153530597687,273.0,0.3193106949329376,273.0,0.3381209373474121,237.0,0.13118351995944977,196.0,0.13557666540145874,390.0,0.13260383903980255,193.0,0.4309070110321045,142.0,0.17141923308372498,361.0,0.01315498910844326,220.0,0.02122710831463337,220.0,11.744516372680664,220.0,0.9881483912467957,526.0,,,,,,,,,,,,,,,,,,,,,GHA
25543,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Brong-Ahafo,,,,20.0,,14.0,0.22326156497001648,113.0,0.5223196744918823,41.0,0.7232765555381775,87.0,0.7839865684509277,34.0,,27.0,0.3189080059528351,87.0,,10.0,,15.0,0.21527664363384247,50.0,,17.0,,17.0,,14.0,0.0,50.0,0.030734511092305183,126.0,0.06936155259609222,60.0,0.3424991965293884,54.0,0.6780269145965576,153.0,0.07412395626306534,32.0,0.13342200219631195,32.0,8.086556434631348,32.0,0.8451203107833862,57.0,,,,,,,,,,,,,,,,,,,,,GHA
25544,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Sex and Country Wealth Index Quintiles,Male,,Quintile 4,,,,0.9769955277442932,139.0,0.9003559350967407,67.0,0.07402600347995758,364.0,0.7855244278907776,158.0,0.9343445897102356,546.0,0.9186989665031433,208.0,0.720970869064331,173.0,0.7166190147399902,545.0,0.6986836791038513,162.0,0.4562700688838959,176.0,0.47326260805130005,553.0,0.197372704744339,258.0,0.1497211754322052,258.0,0.15574048459529877,219.0,0.03871879354119301,305.0,0.1203915998339653,452.0,0.19501392543315887,237.0,0.47351449728012085,202.0,0.2842099964618683,445.0,0.007645110599696636,298.0,0.012544727884232998,298.0,10.380228996276855,298.0,0.9588905572891235,539.0,,,,,,,,,,,,,,,,,,,,,GHA
25550,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Volta,,,,10.0,,6.0,0.3570457994937897,85.0,0.23096707463264465,34.0,0.5458698272705078,69.0,,19.0,,25.0,0.22508640587329865,69.0,,8.0,,11.0,0.06567469239234924,30.0,,9.0,,9.0,,15.0,0.0,37.0,0.15487006306648254,89.0,0.16034738719463348,43.0,0.25843456387519836,41.0,0.7787467241287231,99.0,,21.0,,21.0,,21.0,0.79412841796875,34.0,,,,,,,,,,,,,,,,,,,,,GHA
25552,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Western,,,,21.0,,5.0,0.2306215465068817,80.0,0.596686840057373,31.0,0.7648116946220398,66.0,0.817995011806488,32.0,,24.0,0.3676728904247284,66.0,,10.0,,11.0,0.16806699335575104,46.0,,24.0,,24.0,,19.0,0.0,36.0,0.03698624297976494,95.0,0.0947464108467102,36.0,0.3278421461582184,38.0,0.6359829306602478,97.0,,22.0,,22.0,,22.0,0.853936493396759,58.0,,,,,,,,,,,,,,,,,,,,,GHA
25553,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Northern,,,,14.0,,8.0,0.16104595363140106,49.0,,19.0,0.7660285830497742,47.0,,17.0,,12.0,0.4782976806163788,46.0,,11.0,,8.0,0.2704117000102997,46.0,,24.0,,24.0,,20.0,,25.0,0.047255802899599075,57.0,,22.0,,20.0,0.5384623408317566,66.0,,25.0,,25.0,,25.0,0.8969727754592896,34.0,,,,,,,,,,,,,,,,,,,,,GHA
25554,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Volta,,,,16.0,,14.0,0.21930766105651855,94.0,0.5414285063743591,50.0,0.6896246671676636,108.0,0.8150280117988586,43.0,0.32233646512031555,39.0,0.2801467478275299,106.0,,24.0,,14.0,0.13411521911621094,63.0,0.025571245700120926,31.0,0.0,31.0,,20.0,0.0,55.0,0.14412495493888855,115.0,0.09323852509260178,51.0,0.3781067728996277,64.0,0.6063334345817566,128.0,0.04301781207323074,33.0,0.25802162289619446,33.0,6.6992998123168945,33.0,0.882297694683075,72.0,,,,,,,,,,,,,,,,,,,,,GHA
25555,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 4,Volta,,,,15.0,,6.0,,22.0,,14.0,0.90550297498703,45.0,,15.0,,12.0,0.678511381149292,45.0,,15.0,,16.0,0.5582634210586548,50.0,,22.0,,22.0,,17.0,,28.0,,28.0,,19.0,,14.0,0.34759244322776794,30.0,,28.0,,28.0,,28.0,0.9074209332466125,32.0,,,,,,,,,,,,,,,,,,,,,GHA
25561,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex,Male,,,Volta,,,0.9662944078445435,60.0,0.9216827750205994,35.0,0.2343420386314392,273.0,0.5172043442726135,138.0,0.7321139574050903,309.0,0.8621795773506165,118.0,0.39794448018074036,103.0,0.3839973509311676,307.0,0.709865391254425,59.0,0.28940272331237793,58.0,0.3041664659976959,213.0,0.12499936670064926,97.0,0.08009956777095795,97.0,0.17060834169387817,76.0,0.015901630744338036,155.0,0.115103580057621,327.0,0.08591305464506149,152.0,0.28669771552085876,165.0,0.5592375993728638,364.0,0.05033841356635094,117.0,0.12059306353330612,117.0,8.699583053588867,117.0,0.881908118724823,217.0,,,,,,,,,,,,,,,,,,,,,GHA
25562,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Eastern,,,,8.0,,4.0,0.15259326994419098,50.0,,23.0,0.6529942154884338,39.0,,14.0,,13.0,0.32096007466316223,39.0,,3.0,,5.0,,21.0,,10.0,,10.0,,7.0,,18.0,0.2427576780319214,59.0,0.28900671005249023,30.0,,26.0,0.6953169107437134,57.0,,11.0,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,GHA
25566,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 4,Central,,,,8.0,,4.0,0.1808328628540039,31.0,,19.0,0.9611056447029114,60.0,0.9433339238166809,30.0,,20.0,0.7161513566970825,60.0,,10.0,,20.0,0.46209198236465454,54.0,,27.0,,27.0,0.10188408195972443,33.0,,26.0,0.4699002802371979,38.0,,25.0,,28.0,,25.0,,27.0,,27.0,,27.0,0.978390097618103,73.0,,,,,,,,,,,,,,,,,,,,,GHA
25567,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 3,Eastern,,,,23.0,,13.0,0.10460055619478226,75.0,,29.0,0.8576604127883911,76.0,,29.0,0.3677164316177368,31.0,0.533435583114624,76.0,,17.0,,20.0,0.22569823265075684,56.0,,25.0,,25.0,,20.0,0.0,41.0,0.06358595937490463,87.0,0.03203029930591583,50.0,0.40207207202911377,38.0,0.5158483982086182,112.0,0.0,31.0,0.0,31.0,9.148406982421875,31.0,0.8888303637504578,56.0,,,,,,,,,,,,,,,,,,,,,GHA
25569,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 4,Western,,,,20.0,,10.0,0.06772994995117188,57.0,,20.0,0.978341281414032,73.0,0.8544626832008362,30.0,,25.0,0.7029792070388794,73.0,,21.0,,22.0,0.5685993432998657,75.0,0.1703823357820511,39.0,0.1703823357820511,39.0,,23.0,0.013111966662108898,42.0,0.08268728107213974,64.0,,28.0,,27.0,0.28798213601112366,63.0,0.0,36.0,0.0,36.0,11.228373527526855,36.0,0.9305858016014099,81.0,,,,,,,,,,,,,,,,,,,,,GHA
25575,Sub-Saharan Africa,Lower middle income countries,Ghana,DHS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Male,Urban,Quintile 2,,,,,24.0,,17.0,0.16052153706550598,132.0,0.5755306482315063,66.0,0.8026703596115112,137.0,0.7636985182762146,51.0,0.421558141708374,44.0,0.3373654782772064,134.0,0.5964384078979492,30.0,,23.0,0.28210723400115967,92.0,0.07052349299192429,43.0,0.03264433518052101,43.0,,29.0,0.0017283819615840912,69.0,0.1800081431865692,163.0,0.22619272768497467,78.0,0.5273619294166565,68.0,0.6016099452972412,159.0,0.10021837800741196,52.0,0.11938906461000443,52.0,7.682255744934082,52.0,0.8306861519813538,80.0,,,,,,,,,,,,,,,,,,,,,GHA
